0.0, 0.0
0.001, 0.008492142366876638
0.002, 0.016957155732211827
0.003, 0.02537799499230498
0.004, 0.03373778242820569
0.005, 0.04201989037277257
0.006, 0.05020802265297851
0.007, 0.058286294408557905
0.008, 0.06623930989604418
0.009000000000000001, 0.07405223789711349
0.01, 0.08171088436188456
0.011, 0.08920176193136783
0.012, 0.09651215599854296
0.013000000000000001, 0.10363018698449752
0.014, 0.11054486852459854
0.015, 0.11724616127970085
0.016, 0.12372502210882526
0.017, 0.12997344836245833
0.018000000000000002, 0.1359845170795258
0.019, 0.14175241889605222
0.02, 0.147272486499423
0.021, 0.15254121748887906
0.022, 0.15755629153027395
0.023, 0.16231658172106952
0.024, 0.1668221601099038
0.025, 0.17107429734369684
0.026000000000000002, 0.17507545644402284
0.027, 0.1788292807432315
0.028, 0.18234057603940843
0.029, 0.185615287057578
0.03, 0.18866046833244368
0.031, 0.1914842496552804
0.032, 0.19409579625422102
0.033, 0.19650526390297354
0.034, 0.1987237491778468
0.035, 0.20076323510672522
0.036000000000000004, 0.20263653247620408
0.037, 0.20435721708436383
0.038, 0.20593956324651724
0.039, 0.207398473879621
0.04, 0.20874940750779525
0.041, 0.21000830254648092
0.042, 0.21119149923608854
0.043000000000000003, 0.2123156596075092
0.044, 0.21339768587149566
0.045, 0.21445463763164255
0.046, 0.21550364832645674
0.047, 0.21656184130978406
0.048, 0.217646245980631
0.049, 0.2187737143731769
0.05, 0.219960838615519
0.051000000000000004, 0.2212238696614377
0.052000000000000005, 0.22257863769323286
0.053, 0.22404047458549917
0.054, 0.22562413880961185
0.055, 0.22734374314674166
0.056, 0.22921268556345972
0.057, 0.23124358358850408
0.058, 0.23344821251213016
0.059000000000000004, 0.23583744771074536
0.06, 0.23842121137932057
0.061, 0.24120842393248473
0.062, 0.24420696031233785
0.063, 0.24742361141698918
0.064, 0.2508640508387413
0.065, 0.25453280707483816
0.066, 0.2584332413468877
0.067, 0.26256753113760034
0.068, 0.26693665952547935
0.069, 0.2715404103697032
0.07, 0.2763773693687834
0.07100000000000001, 0.28144493098781176
0.07200000000000001, 0.2867393112203696
0.073, 0.2922555661225892
0.074, 0.29798761602858825
0.075, 0.3039282753286704
0.076, 0.31006928766443764
0.077, 0.31640136636842986
0.078, 0.3229142399502172
0.079, 0.329596702406155
0.08, 0.33643666810638395
0.081, 0.3434212309902392
0.082, 0.3505367277801286
0.083, 0.3577688049042598
0.084, 0.3651024888004274
0.085, 0.372522259256513
0.08600000000000001, 0.3800121254284766
0.08700000000000001, 0.3875557041635023
0.088, 0.39513630024467244
0.089, 0.4027369881641321
0.09, 0.41034069502421744
0.091, 0.4179302841605
0.092, 0.4254886390771605
0.093, 0.4329987472835767
0.094, 0.44044378362149345
0.095, 0.44780719267464003
0.096, 0.45507276985714984
0.097, 0.4622247407836145
0.098, 0.46924783853201507
0.099, 0.47612737842109865
0.1, 0.4828493299359395
0.101, 0.4894003854493942
0.10200000000000001, 0.4957680254028527
0.10300000000000001, 0.50194057962703
0.10400000000000001, 0.507907284502449
0.105, 0.5136583356796441
0.106, 0.5191849361008593
0.107, 0.5244793390880323
0.108, 0.5295348862860209
0.109, 0.5343460402752218
0.11, 0.5389084116938501
0.111, 0.5432187807370301
0.112, 0.5472751129273988
0.113, 0.5510765690799746
0.114, 0.554623509412485
0.115, 0.55791749178102
0.116, 0.5609612640496546
0.117, 0.563758750631411
0.11800000000000001, 0.5663150332664864
0.11900000000000001, 0.5686363261318912
0.12, 0.570729945404414
0.121, 0.5726042734259915
0.122, 0.5742687176470006
0.123, 0.575733664548573
0.124, 0.5770104287696144
0.125, 0.5781111976877096
0.126, 0.5790489717253535
0.127, 0.5798375006738876
0.128, 0.5804912163470293
0.129, 0.5810251618938559
0.13, 0.5814549181174676
0.131, 0.581796527160222
0.132, 0.5820664139293292
0.133, 0.5822813056476639
0.134, 0.582458149923837
0.135, 0.582614031742817
0.136, 0.5827660897836819
0.137, 0.5829314324743782
0.138, 0.5831270541946494
0.139, 0.583369752037572
0.14, 0.5836760435374037
0.14100000000000001, 0.5840620857667068
0.14200000000000002, 0.584543596199017
0.14300000000000002, 0.5851357757246646
0.14400000000000002, 0.585853234196822
0.145, 0.5867099188724502
0.146, 0.5877190460986409
0.147, 0.588893036578956
0.148, 0.5902434545368267
0.149, 0.5917809510739938
0.15, 0.5935152120014164
0.151, 0.5954549103981754
0.152, 0.5976076641307354
0.153, 0.5999799985406393
0.154, 0.602577314483389
0.155, 0.6054038618750575
0.156, 0.6084627188762017
0.157, 0.6117557768150348
0.158, 0.6152837309237001
0.159, 0.6190460769330259
0.16, 0.6230411135424342
0.161, 0.627265950752911
0.162, 0.63171652402222
0.163, 0.6363876141730276
0.164, 0.6412728729564319
0.165, 0.6463648541456817
0.166, 0.6516550500077922
0.167, 0.6571339329744159
0.168, 0.6627910023078684
0.169, 0.6686148355337357
0.17, 0.6745931443881483
0.171, 0.6807128350056919
0.17200000000000001, 0.6869600720531521
0.17300000000000001, 0.6933203464949714
0.17400000000000002, 0.6997785466584964
0.17500000000000002, 0.7063190322509437
0.176, 0.7129257109655457
0.177, 0.7195821173016618
0.178, 0.7262714932127899
0.179, 0.7329768701874732
0.18, 0.7396811523610568
0.181, 0.7463672002512278
